person,anger,gender,item,description,do,other,scold,shout,poly,dich
23,26,0,19,want store curse,1,0,0,0,1,1
23,26,0,20,want store scold,1,0,1,0,2,1
23,26,0,21,want store shout,1,0,0,1,0,0
23,26,0,22,want operator curse,1,0,0,0,1,1
23,26,0,23,want operator scold,1,0,1,0,2,1
23,26,0,24,want operator shout,1,0,0,1,0,0
24,13,0,1,do bus curse,0,1,0,0,1,1
24,13,0,2,do bus scold,0,1,1,0,0,0
24,13,0,3,do bus shout,0,1,0,1,1,1
24,13,0,4,do train curse,0,1,0,0,1,1
24,13,0,5,do train scold,0,1,1,0,1,1
24,13,0,6,do train shout,0,1,0,1,0,0
24,13,0,7,do store curse,0,0,0,0,1,1
24,13,0,8,do store scold,0,0,1,0,1,1
24,13,0,9,do store shout,0,0,0,1,1,1
24,13,0,10,do operator curse,0,0,0,0,1,1
24,13,0,11,do operator scold,0,0,1,0,0,0
24,13,0,12,do operator shout,0,0,0,1,0,0
24,13,0,13,want bus curse,1,1,0,0,1,1
24,13,0,14,want bus scold,1,1,1,0,0,0
24,13,0,15,want bus shout,1,1,0,1,0,0
24,13,0,16,want train curse,1,1,0,0,0,0
24,13,0,17,want train scold,1,1,1,0,0,0
24,13,0,18,want train shout,1,1,0,1,0,0
24,13,0,19,want store curse,1,0,0,0,0,0
24,13,0,20,want store scold,1,0,1,0,0,0
24,13,0,21,want store shout,1,0,0,1,0,0
24,13,0,22,want operator curse,1,0,0,0,0,0
24,13,0,23,want operator scold,1,0,1,0,0,0
24,13,0,24,want operator shout,1,0,0,1,0,0
25,33,0,1,do bus curse,0,1,0,0,0,0
25,33,0,2,do bus scold,0,1,1,0,0,0
25,33,0,3,do bus shout,0,1,0,1,0,0
25,33,0,4,do train curse,0,1,0,0,0,0
25,33,0,5,do train scold,0,1,1,0,0,0
25,33,0,6,do train shout,0,1,0,1,0,0
25,33,0,7,do store curse,0,0,0,0,0,0
25,33,0,8,do store scold,0,0,1,0,0,0
25,33,0,9,do store shout,0,0,0,1,1,1
25,33,0,10,do operator curse,0,0,0,0,2,1
25,33,0,11,do operator scold,0,0,1,0,1,1
25,33,0,12,do operator shout,0,0,0,1,0,0
25,33,0,13,want bus curse,1,1,0,0,2,1
25,33,0,14,want bus scold,1,1,1,0,2,1
25,33,0,15,want bus shout,1,1,0,1,0,0
25,33,0,16,want train curse,1,1,0,0,2,1
25,33,0,17,want train scold,1,1,1,0,0,0
25,33,0,18,want train shout,1,1,0,1,0,0
25,33,0,19,want store curse,1,0,0,0,0,0
25,33,0,20,want store scold,1,0,1,0,0,0
25,33,0,21,want store shout,1,0,0,1,0,0
25,33,0,22,want operator curse,1,0,0,0,2,1
25,33,0,23,want operator scold,1,0,1,0,0,0
25,33,0,24,want operator shout,1,0,0,1,0,0
26,17,0,1,do bus curse,0,1,0,0,0,0
26,17,0,2,do bus scold,0,1,1,0,0,0
26,17,0,3,do bus shout,0,1,0,1,0,0
26,17,0,4,do train curse,0,1,0,0,1,1
26,17,0,5,do train scold,0,1,1,0,0,0
26,17,0,6,do train shout,0,1,0,1,0,0
26,17,0,7,do store curse,0,0,0,0,2,1
26,17,0,8,do store scold,0,0,1,0,0,0
26,17,0,9,do store shout,0,0,0,1,0,0
26,17,0,10,do operator curse,0,0,0,0,1,1
26,17,0,11,do operator scold,0,0,1,0,0,0
26,17,0,12,do operator shout,0,0,0,1,0,0
26,17,0,13,want bus curse,1,1,0,0,0,0
26,17,0,14,want bus scold,1,1,1,0,0,0
26,17,0,15,want bus shout,1,1,0,1,0,0
26,17,0,16,want train curse,1,1,0,0,0,0
26,17,0,17,want train scold,1,1,1,0,0,0
26,17,0,18,want train shout,1,1,0,1,0,0
26,17,0,19,want store curse,1,0,0,0,0,0
26,17,0,20,want store scold,1,0,1,0,0,0
26,17,0,21,want store shout,1,0,0,1,0,0
26,17,0,22,want operator curse,1,0,0,0,2,1
26,17,0,23,want operator scold,1,0,1,0,0,0
26,17,0,24,want operator shout,1,0,0,1,0,0
27,17,0,1,do bus curse,0,1,0,0,2,1
27,17,0,2,do bus scold,0,1,1,0,2,1
27,17,0,3,do bus shout,0,1,0,1,0,0
27,17,0,4,do train curse,0,1,0,0,2,1
27,17,0,5,do train scold,0,1,1,0,2,1
27,17,0,6,do train shout,0,1,0,1,1,1
27,17,0,7,do store curse,0,0,0,0,2,1
27,17,0,8,do store scold,0,0,1,0,0,0
27,17,0,9,do store shout,0,0,0,1,0,0
27,17,0,10,do operator curse,0,0,0,0,0,0
27,17,0,11,do operator scold,0,0,1,0,0,0
27,17,0,12,do operator shout,0,0,0,1,0,0
27,17,0,13,want bus curse,1,1,0,0,0,0
27,17,0,14,want bus scold,1,1,1,0,0,0
27,17,0,15,want bus shout,1,1,0,1,0,0
27,17,0,16,want train curse,1,1,0,0,0,0
27,17,0,17,want train scold,1,1,1,0,0,0
27,17,0,18,want train shout,1,1,0,1,0,0
27,17,0,19,want store curse,1,0,0,0,0,0
27,17,0,20,want store scold,1,0,1,0,0,0
27,17,0,21,want store shout,1,0,0,1,0,0
27,17,0,22,want operator curse,1,0,0,0,2,1
27,17,0,23,want operator scold,1,0,1,0,0,0
27,17,0,24,want operator shout,1,0,0,1,0,0
28,22,0,1,do bus curse,0,1,0,0,2,1
28,22,0,2,do bus scold,0,1,1,0,2,1
28,22,0,3,do bus shout,0,1,0,1,2,1
28,22,0,4,do train curse,0,1,0,0,2,1
28,22,0,5,do train scold,0,1,1,0,2,1
28,22,0,6,do train shout,0,1,0,1,2,1
28,22,0,7,do store curse,0,0,0,0,1,1
28,22,0,8,do store scold,0,0,1,0,1,1
28,22,0,9,do store shout,0,0,0,1,1,1
28,22,0,10,do operator curse,0,0,0,0,0,0
28,22,0,11,do operator scold,0,0,1,0,1,1
28,22,0,12,do operator shout,0,0,0,1,1,1
28,22,0,13,want bus curse,1,1,0,0,1,1
28,22,0,14,want bus scold,1,1,1,0,1,1
28,22,0,15,want bus shout,1,1,0,1,2,1
28,22,0,16,want train curse,1,1,0,0,0,0
28,22,0,17,want train scold,1,1,1,0,1,1
28,22,0,18,want train shout,1,1,0,1,1,1
28,22,0,19,want store curse,1,0,0,0,0,0
28,22,0,20,want store scold,1,0,1,0,0,0
28,22,0,21,want store shout,1,0,0,1,1,1
28,22,0,22,want operator curse,1,0,0,0,0,0
28,22,0,23,want operator scold,1,0,1,0,0,0
28,22,0,24,want operator shout,1,0,0,1,1,1
29,21,1,1,do bus curse,0,1,0,0,1,1
29,21,1,2,do bus scold,0,1,1,0,1,1
29,21,1,3,do bus shout,0,1,0,1,1,1
29,21,1,4,do train curse,0,1,0,0,1,1
29,21,1,5,do train scold,0,1,1,0,0,0
29,21,1,6,do train shout,0,1,0,1,1,1
29,21,1,7,do store curse,0,0,0,0,0,0
29,21,1,8,do store scold,0,0,1,0,0,0
29,21,1,9,do store shout,0,0,0,1,0,0
29,21,1,10,do operator curse,0,0,0,0,1,1
29,21,1,11,do operator scold,0,0,1,0,0,0
29,21,1,12,do operator shout,0,0,0,1,1,1
29,21,1,13,want bus curse,1,1,0,0,2,1
29,21,1,14,want bus scold,1,1,1,0,2,1
29,21,1,15,want bus shout,1,1,0,1,0,0
29,21,1,16,want train curse,1,1,0,0,2,1
29,21,1,17,want train scold,1,1,1,0,0,0
29,21,1,18,want train shout,1,1,0,1,0,0
29,21,1,19,want store curse,1,0,0,0,2,1
29,21,1,20,want store scold,1,0,1,0,0,0
29,21,1,21,want store shout,1,0,0,1,0,0
29,21,1,22,want operator curse,1,0,0,0,2,1
29,21,1,23,want operator scold,1,0,1,0,1,1
29,21,1,24,want operator shout,1,0,0,1,0,0
30,17,0,1,do bus curse,0,1,0,0,2,1
30,17,0,2,do bus scold,0,1,1,0,0,0
30,17,0,3,do bus shout,0,1,0,1,1,1
30,17,0,4,do train curse,0,1,0,0,2,1
30,17,0,5,do train scold,0,1,1,0,0,0
30,17,0,6,do train shout,0,1,0,1,2,1
30,17,0,7,do store curse,0,0,0,0,0,0
30,17,0,8,do store scold,0,0,1,0,1,1
30,17,0,9,do store shout,0,0,0,1,1,1
30,17,0,10,do operator curse,0,0,0,0,1,1
30,17,0,11,do operator scold,0,0,1,0,0,0
30,17,0,12,do operator shout,0,0,0,1,0,0
30,17,0,13,want bus curse,1,1,0,0,1,1
30,17,0,14,want bus scold,1,1,1,0,1,1
30,17,0,15,want bus shout,1,1,0,1,1,1
30,17,0,16,want train curse,1,1,0,0,1,1
30,17,0,17,want train scold,1,1,1,0,1,1
30,17,0,18,want train shout,1,1,0,1,0,0
30,17,0,19,want store curse,1,0,0,0,1,1
30,17,0,20,want store scold,1,0,1,0,1,1
30,17,0,21,want store shout,1,0,0,1,0,0
30,17,0,22,want operator curse,1,0,0,0,2,1
30,17,0,23,want operator scold,1,0,1,0,2,1
30,17,0,24,want operator shout,1,0,0,1,1,1
31,19,0,1,do bus curse,0,1,0,0,2,1
31,19,0,2,do bus scold,0,1,1,0,2,1
31,19,0,3,do bus shout,0,1,0,1,2,1
31,19,0,4,do train curse,0,1,0,0,1,1
31,19,0,5,do train scold,0,1,1,0,1,1
31,19,0,6,do train shout,0,1,0,1,1,1
31,19,0,7,do store curse,0,0,0,0,0,0
31,19,0,8,do store scold,0,0,1,0,0,0
31,19,0,9,do store shout,0,0,0,1,0,0
31,19,0,10,do operator curse,0,0,0,0,2,1
31,19,0,11,do operator scold,0,0,1,0,1,1
31,19,0,12,do operator shout,0,0,0,1,2,1
31,19,0,13,want bus curse,1,1,0,0,2,1
31,19,0,14,want bus scold,1,1,1,0,2,1
31,19,0,15,want bus shout,1,1,0,1,2,1
31,19,0,16,want train curse,1,1,0,0,1,1
31,19,0,17,want train scold,1,1,1,0,1,1
31,19,0,18,want train shout,1,1,0,1,1,1
31,19,0,19,want store curse,1,0,0,0,0,0
31,19,0,20,want store scold,1,0,1,0,0,0
31,19,0,21,want store shout,1,0,0,1,0,0
31,19,0,22,want operator curse,1,0,0,0,1,1
31,19,0,23,want operator scold,1,0,1,0,2,1
31,19,0,24,want operator shout,1,0,0,1,2,1
32,18,1,1,do bus curse,0,1,0,0,1,1
32,18,1,2,do bus scold,0,1,1,0,1,1
32,18,1,3,do bus shout,0,1,0,1,1,1
32,18,1,4,do train curse,0,1,0,0,1,1
32,18,1,5,do train scold,0,1,1,0,1,1
32,18,1,6,do train shout,0,1,0,1,0,0
32,18,1,7,do store curse,0,0,0,0,1,1
32,18,1,8,do store scold,0,0,1,0,1,1
32,18,1,9,do store shout,0,0,0,1,1,1
32,18,1,10,do operator curse,0,0,0,0,2,1
32,18,1,11,do operator scold,0,0,1,0,0,0
32,18,1,12,do operator shout,0,0,0,1,2,1
32,18,1,13,want bus curse,1,1,0,0,2,1
32,18,1,14,want bus scold,1,1,1,0,2,1
32,18,1,15,want bus shout,1,1,0,1,2,1
32,18,1,16,want train curse,1,1,0,0,2,1
32,18,1,17,want train scold,1,1,1,0,1,1
32,18,1,18,want train shout,1,1,0,1,0,0
32,18,1,19,want store curse,1,0,0,0,2,1
32,18,1,20,want store scold,1,0,1,0,0,0
32,18,1,21,want store shout,1,0,0,1,1,1
32,18,1,22,want operator curse,1,0,0,0,2,1
32,18,1,23,want operator scold,1,0,1,0,1,1
32,18,1,24,want operator shout,1,0,0,1,1,1
33,33,1,1,do bus curse,0,1,0,0,0,0
33,33,1,2,do bus scold,0,1,1,0,0,0
33,33,1,3,do bus shout,0,1,0,1,0,0
33,33,1,4,do train curse,0,1,0,0,1,1
33,33,1,5,do train scold,0,1,1,0,0,0
33,33,1,6,do train shout,0,1,0,1,0,0
33,33,1,7,do store curse,0,0,0,0,0,0
33,33,1,8,do store scold,0,0,1,0,2,1
33,33,1,9,do store shout,0,0,0,1,0,0
33,33,1,10,do operator curse,0,0,0,0,0,0
33,33,1,11,do operator scold,0,0,1,0,0,0
33,33,1,12,do operator shout,0,0,0,1,0,0
33,33,1,13,want bus curse,1,1,0,0,2,1
33,33,1,14,want bus scold,1,1,1,0,2,1
33,33,1,15,want bus shout,1,1,0,1,2,1
33,33,1,16,want train curse,1,1,0,0,2,1
33,33,1,17,want train scold,1,1,1,0,1,1
33,33,1,18,want train shout,1,1,0,1,0,0
33,33,1,19,want store curse,1,0,0,0,1,1
33,33,1,20,want store scold,1,0,1,0,1,1
33,33,1,21,want store shout,1,0,0,1,0,0
33,33,1,22,want operator curse,1,0,0,0,2,1
33,33,1,23,want operator scold,1,0,1,0,0,0
33,33,1,24,want operator shout,1,0,0,1,2,1
34,19,0,1,do bus curse,0,1,0,0,1,1
34,19,0,2,do bus scold,0,1,1,0,1,1
34,19,0,3,do bus shout,0,1,0,1,2,1
34,19,0,4,do train curse,0,1,0,0,1,1
34,19,0,5,do train scold,0,1,1,0,0,0
34,19,0,6,do train shout,0,1,0,1,1,1
34,19,0,7,do store curse,0,0,0,0,0,0
34,19,0,8,do store scold,0,0,1,0,0,0
34,19,0,9,do store shout,0,0,0,1,0,0
34,19,0,10,do operator curse,0,0,0,0,0,0
34,19,0,11,do operator scold,0,0,1,0,0,0
34,19,0,12,do operator shout,0,0,0,1,0,0
34,19,0,13,want bus curse,1,1,0,0,1,1
34,19,0,14,want bus scold,1,1,1,0,2,1
34,19,0,15,want bus shout,1,1,0,1,1,1
34,19,0,16,want train curse,1,1,0,0,1,1
34,19,0,17,want train scold,1,1,1,0,0,0
34,19,0,18,want train shout,1,1,0,1,0,0
34,19,0,19,want store curse,1,0,0,0,0,0
34,19,0,20,want store scold,1,0,1,0,0,0
34,19,0,21,want store shout,1,0,0,1,0,0
34,19,0,22,want operator curse,1,0,0,0,0,0
34,19,0,23,want operator scold,1,0,1,0,0,0
34,19,0,24,want operator shout,1,0,0,1,0,0
35,25,0,1,do bus curse,0,1,0,0,2,1
35,25,0,2,do bus scold,0,1,1,0,2,1
35,25,0,3,do bus shout,0,1,0,1,2,1
35,25,0,4,do train curse,0,1,0,0,2,1
35,25,0,5,do train scold,0,1,1,0,2,1
35,25,0,6,do train shout,0,1,0,1,2,1
35,25,0,7,do store curse,0,0,0,0,0,0
35,25,0,8,do store scold,0,0,1,0,0,0
35,25,0,9,do store shout,0,0,0,1,0,0
35,25,0,10,do operator curse,0,0,0,0,0,0
35,25,0,11,do operator scold,0,0,1,0,0,0
35,25,0,12,do operator shout,0,0,0,1,0,0
35,25,0,13,want bus curse,1,1,0,0,1,1
35,25,0,14,want bus scold,1,1,1,0,1,1
35,25,0,15,want bus shout,1,1,0,1,2,1
35,25,0,16,want train curse,1,1,0,0,1,1
35,25,0,17,want train scold,1,1,1,0,1,1
35,25,0,18,want train shout,1,1,0,1,2,1
35,25,0,19,want store curse,1,0,0,0,0,0
35,25,0,20,want store scold,1,0,1,0,0,0
35,25,0,21,want store shout,1,0,0,1,0,0
35,25,0,22,want operator curse,1,0,0,0,0,0
35,25,0,23,want operator scold,1,0,1,0,0,0
35,25,0,24,want operator shout,1,0,0,1,0,0
36,17,0,1,do bus curse,0,1,0,0,1,1
36,17,0,2,do bus scold,0,1,1,0,1,1
36,17,0,3,do bus shout,0,1,0,1,1,1
36,17,0,4,do train curse,0,1,0,0,1,1
36,17,0,5,do train scold,0,1,1,0,1,1
36,17,0,6,do train shout,0,1,0,1,1,1
36,17,0,7,do store curse,0,0,0,0,1,1
36,17,0,8,do store scold,0,0,1,0,1,1
36,17,0,9,do store shout,0,0,0,1,1,1
36,17,0,10,do operator curse,0,0,0,0,1,1
36,17,0,11,do operator scold,0,0,1,0,1,1
36,17,0,12,do operator shout,0,0,0,1,0,0
36,17,0,13,want bus curse,1,1,0,0,1,1
36,17,0,14,want bus scold,1,1,1,0,2,1
36,17,0,15,want bus shout,1,1,0,1,2,1
36,17,0,16,want train curse,1,1,0,0,1,1
36,17,0,17,want train scold,1,1,1,0,2,1
36,17,0,18,want train shout,1,1,0,1,2,1
36,17,0,19,want store curse,1,0,0,0,1,1
36,17,0,20,want store scold,1,0,1,0,2,1
36,17,0,21,want store shout,1,0,0,1,2,1
36,17,0,22,want operator curse,1,0,0,0,2,1
36,17,0,23,want operator scold,1,0,1,0,2,1
36,17,0,24,want operator shout,1,0,0,1,0,0
37,12,0,1,do bus curse,0,1,0,0,0,0
37,12,0,2,do bus scold,0,1,1,0,0,0
37,12,0,3,do bus shout,0,1,0,1,0,0
37,12,0,4,do train curse,0,1,0,0,0,0
37,12,0,5,do train scold,0,1,1,0,0,0
37,12,0,6,do train shout,0,1,0,1,1,1
37,12,0,7,do store curse,0,0,0,0,0,0
37,12,0,8,do store scold,0,0,1,0,0,0
37,12,0,9,do store shout,0,0,0,1,1,1
37,12,0,10,do operator curse,0,0,0,0,0,0
37,12,0,11,do operator scold,0,0,1,0,0,0
37,12,0,12,do operator shout,0,0,0,1,0,0
37,12,0,13,want bus curse,1,1,0,0,0,0
37,12,0,14,want bus scold,1,1,1,0,0,0
37,12,0,15,want bus shout,1,1,0,1,0,0
37,12,0,16,want train curse,1,1,0,0,0,0
37,12,0,17,want train scold,1,1,1,0,0,0
37,12,0,18,want train shout,1,1,0,1,0,0
37,12,0,19,want store curse,1,0,0,0,0,0
37,12,0,20,want store scold,1,0,1,0,0,0
37,12,0,21,want store shout,1,0,0,1,0,0
37,12,0,22,want operator curse,1,0,0,0,0,0
37,12,0,23,want operator scold,1,0,1,0,0,0
37,12,0,24,want operator shout,1,0,0,1,0,0
38,14,0,1,do bus curse,0,1,0,0,0,0
38,14,0,2,do bus scold,0,1,1,0,0,0
38,14,0,3,do bus shout,0,1,0,1,0,0
38,14,0,4,do train curse,0,1,0,0,0,0
38,14,0,5,do train scold,0,1,1,0,0,0
38,14,0,6,do train shout,0,1,0,1,2,1
38,14,0,7,do store curse,0,0,0,0,0,0
38,14,0,8,do store scold,0,0,1,0,0,0
38,14,0,9,do store shout,0,0,0,1,0,0
38,14,0,10,do operator curse,0,0,0,0,0,0
38,14,0,11,do operator scold,0,0,1,0,0,0
38,14,0,12,do operator shout,0,0,0,1,2,1
38,14,0,13,want bus curse,1,1,0,0,2,1
38,14,0,14,want bus scold,1,1,1,0,1,1
38,14,0,15,want bus shout,1,1,0,1,2,1
38,14,0,16,want train curse,1,1,0,0,0,0
38,14,0,17,want train scold,1,1,1,0,0,0
38,14,0,18,want train shout,1,1,0,1,1,1
38,14,0,19,want store curse,1,0,0,0,0,0
38,14,0,20,want store scold,1,0,1,0,0,0
38,14,0,21,want store shout,1,0,0,1,0,0
38,14,0,22,want operator curse,1,0,0,0,2,1
38,14,0,23,want operator scold,1,0,1,0,0,0
38,14,0,24,want operator shout,1,0,0,1,0,0
39,25,1,1,do bus curse,0,1,0,0,0,0
39,25,1,2,do bus scold,0,1,1,0,0,0
39,25,1,3,do bus shout,0,1,0,1,0,0
39,25,1,4,do train curse,0,1,0,0,2,1
39,25,1,5,do train scold,0,1,1,0,2,1
39,25,1,6,do train shout,0,1,0,1,2,1
39,25,1,7,do store curse,0,0,0,0,0,0
39,25,1,8,do store scold,0,0,1,0,0,0
39,25,1,9,do store shout,0,0,0,1,0,0
39,25,1,10,do operator curse,0,0,0,0,0,0
39,25,1,11,do operator scold,0,0,1,0,0,0
39,25,1,12,do operator shout,0,0,0,1,0,0
39,25,1,13,want bus curse,1,1,0,0,0,0
39,25,1,14,want bus scold,1,1,1,0,0,0
39,25,1,15,want bus shout,1,1,0,1,0,0
39,25,1,16,want train curse,1,1,0,0,2,1
39,25,1,17,want train scold,1,1,1,0,2,1
39,25,1,18,want train shout,1,1,0,1,2,1
39,25,1,19,want store curse,1,0,0,0,0,0
39,25,1,20,want store scold,1,0,1,0,0,0
39,25,1,21,want store shout,1,0,0,1,0,0
39,25,1,22,want operator curse,1,0,0,0,0,0
39,25,1,23,want operator scold,1,0,1,0,2,1
39,25,1,24,want operator shout,1,0,0,1,0,0
40,22,1,1,do bus curse,0,1,0,0,0,0
40,22,1,2,do bus scold,0,1,1,0,0,0
40,22,1,3,do bus shout,0,1,0,1,0,0
40,22,1,4,do train curse,0,1,0,0,0,0
40,22,1,5,do train scold,0,1,1,0,1,1
40,22,1,6,do train shout,0,1,0,1,0,0
40,22,1,7,do store curse,0,0,0,0,1,1
40,22,1,8,do store scold,0,0,1,0,0,0
40,22,1,9,do store shout,0,0,0,1,0,0
40,22,1,10,do operator curse,0,0,0,0,0,0
40,22,1,11,do operator scold,0,0,1,0,0,0
40,22,1,12,do operator shout,0,0,0,1,0,0
40,22,1,13,want bus curse,1,1,0,0,0,0
40,22,1,14,want bus scold,1,1,1,0,0,0
40,22,1,15,want bus shout,1,1,0,1,0,0
40,22,1,16,want train curse,1,1,0,0,0,0
40,22,1,17,want train scold,1,1,1,0,0,0
40,22,1,18,want train shout,1,1,0,1,0,0
40,22,1,19,want store curse,1,0,0,0,0,0
40,22,1,20,want store scold,1,0,1,0,0,0
40,22,1,21,want store shout,1,0,0,1,0,0
40,22,1,22,want operator curse,1,0,0,0,0,0
40,22,1,23,want operator scold,1,0,1,0,0,0
40,22,1,24,want operator shout,1,0,0,1,0,0
41,20,0,1,do bus curse,0,1,0,0,1,1
41,20,0,2,do bus scold,0,1,1,0,1,1
41,20,0,3,do bus shout,0,1,0,1,1,1
41,20,0,4,do train curse,0,1,0,0,0,0
41,20,0,5,do train scold,0,1,1,0,0,0
41,20,0,6,do train shout,0,1,0,1,0,0
41,20,0,7,do store curse,0,0,0,0,1,1
41,20,0,8,do store scold,0,0,1,0,1,1
41,20,0,9,do store shout,0,0,0,1,1,1
41,20,0,10,do operator curse,0,0,0,0,1,1
41,20,0,11,do operator scold,0,0,1,0,0,0
41,20,0,12,do operator shout,0,0,0,1,2,1
41,20,0,13,want bus curse,1,1,0,0,0,0
41,20,0,14,want bus scold,1,1,1,0,0,0
41,20,0,15,want bus shout,1,1,0,1,1,1
41,20,0,16,want train curse,1,1,0,0,0,0
41,20,0,17,want train scold,1,1,1,0,0,0
41,20,0,18,want train shout,1,1,0,1,0,0
41,20,0,19,want store curse,1,0,0,0,0,0
41,20,0,20,want store scold,1,0,1,0,0,0
41,20,0,21,want store shout,1,0,0,1,1,1
41,20,0,22,want operator curse,1,0,0,0,0,0
41,20,0,23,want operator scold,1,0,1,0,0,0
41,20,0,24,want operator shout,1,0,0,1,2,1
42,25,0,1,do bus curse,0,1,0,0,0,0
42,25,0,2,do bus scold,0,1,1,0,0,0
42,25,0,3,do bus shout,0,1,0,1,0,0
42,25,0,4,do train curse,0,1,0,0,0,0
42,25,0,5,do train scold,0,1,1,0,0,0
42,25,0,6,do train shout,0,1,0,1,1,1
42,25,0,7,do store curse,0,0,0,0,1,1
42,25,0,8,do store scold,0,0,1,0,1,1
42,25,0,9,do store shout,0,0,0,1,2,1
42,25,0,10,do operator curse,0,0,0,0,0,0
42,25,0,11,do operator scold,0,0,1,0,0,0
42,25,0,12,do operator shout,0,0,0,1,2,1
42,25,0,13,want bus curse,1,1,0,0,0,0
42,25,0,14,want bus scold,1,1,1,0,1,1
42,25,0,15,want bus shout,1,1,0,1,1,1
42,25,0,16,want train curse,1,1,0,0,0,0
42,25,0,17,want train scold,1,1,1,0,0,0
42,25,0,18,want train shout,1,1,0,1,0,0
42,25,0,19,want store curse,1,0,0,0,0,0
42,25,0,20,want store scold,1,0,1,0,1,1
42,25,0,21,want store shout,1,0,0,1,0,0
42,25,0,22,want operator curse,1,0,0,0,1,1
42,25,0,23,want operator scold,1,0,1,0,0,0
42,25,0,24,want operator shout,1,0,0,1,1,1
43,12,0,1,do bus curse,0,1,0,0,1,1
43,12,0,2,do bus scold,0,1,1,0,0,0
43,12,0,3,do bus shout,0,1,0,1,0,0
43,12,0,4,do train curse,0,1,0,0,0,0
43,12,0,5,do train scold,0,1,1,0,0,0
43,12,0,6,do train shout,0,1,0,1,0,0
43,12,0,7,do store curse,0,0,0,0,0,0
43,12,0,8,do store scold,0,0,1,0,0,0
43,12,0,9,do store shout,0,0,0,1,0,0
43,12,0,10,do operator curse,0,0,0,0,0,0
43,12,0,11,do operator scold,0,0,1,0,0,0
43,12,0,12,do operator shout,0,0,0,1,0,0
43,12,0,13,want bus curse,1,1,0,0,0,0
43,12,0,14,want bus scold,1,1,1,0,0,0
43,12,0,15,want bus shout,1,1,0,1,0,0
43,12,0,16,want train curse,1,1,0,0,0,0
43,12,0,17,want train scold,1,1,1,0,0,0
43,12,0,18,want train shout,1,1,0,1,0,0
43,12,0,19,want store curse,1,0,0,0,0,0
43,12,0,20,want store scold,1,0,1,0,0,0
43,12,0,21,want store shout,1,0,0,1,0,0
43,12,0,22,want operator curse,1,0,0,0,0,0
43,12,0,23,want operator scold,1,0,1,0,0,0
43,12,0,24,want operator shout,1,0,0,1,0,0
44,16,0,1,do bus curse,0,1,0,0,0,0
44,16,0,2,do bus scold,0,1,1,0,0,0
44,16,0,3,do bus shout,0,1,0,1,1,1
44,16,0,4,do train curse,0,1,0,0,0,0
44,16,0,5,do train scold,0,1,1,0,0,0
44,16,0,6,do train shout,0,1,0,1,0,0
44,16,0,7,do store curse,0,0,0,0,0,0
44,16,0,8,do store scold,0,0,1,0,0,0
44,16,0,9,do store shout,0,0,0,1,0,0
44,16,0,10,do operator curse,0,0,0,0,1,1
44,16,0,11,do operator scold,0,0,1,0,0,0
44,16,0,12,do operator shout,0,0,0,1,0,0
44,16,0,13,want bus curse,1,1,0,0,2,1
44,16,0,14,want bus scold,1,1,1,0,0,0
44,16,0,15,want bus shout,1,1,0,1,0,0
44,16,0,16,want train curse,1,1,0,0,1,1
44,16,0,17,want train scold,1,1,1,0,0,0
44,16,0,18,want train shout,1,1,0,1,0,0
44,16,0,19,want store curse,1,0,0,0,1,1
44,16,0,20,want store scold,1,0,1,0,0,0
44,16,0,21,want store shout,1,0,0,1,0,0
44,16,0,22,want operator curse,1,0,0,0,1,1
44,16,0,23,want operator scold,1,0,1,0,1,1
44,16,0,24,want operator shout,1,0,0,1,0,0
45,23,0,1,do bus curse,0,1,0,0,0,0
45,23,0,2,do bus scold,0,1,1,0,1,1
45,23,0,3,do bus shout,0,1,0,1,0,0
45,23,0,4,do train curse,0,1,0,0,1,1
45,23,0,5,do train scold,0,1,1,0,1,1
45,23,0,6,do train shout,0,1,0,1,0,0
45,23,0,7,do store curse,0,0,0,0,1,1
45,23,0,8,do store scold,0,0,1,0,0,0
45,23,0,9,do store shout,0,0,0,1,0,0
45,23,0,10,do operator curse,0,0,0,0,0,0
45,23,0,11,do operator scold,0,0,1,0,0,0
45,23,0,12,do operator shout,0,0,0,1,0,0
45,23,0,13,want bus curse,1,1,0,0,1,1
45,23,0,14,want bus scold,1,1,1,0,0,0
45,23,0,15,want bus shout,1,1,0,1,0,0
45,23,0,16,want train curse,1,1,0,0,1,1
45,23,0,17,want train scold,1,1,1,0,1,1
45,23,0,18,want train shout,1,1,0,1,0,0
45,23,0,19,want store curse,1,0,0,0,0,0
45,23,0,20,want store scold,1,0,1,0,0,0
45,23,0,21,want store shout,1,0,0,1,0,0
45,23,0,22,want operator curse,1,0,0,0,0,0
45,23,0,23,want operator scold,1,0,1,0,0,0
45,23,0,24,want operator shout,1,0,0,1,0,0
46,19,0,1,do bus curse,0,1,0,0,2,1
46,19,0,2,do bus scold,0,1,1,0,1,1
46,19,0,3,do bus shout,0,1,0,1,2,1
46,19,0,4,do train curse,0,1,0,0,1,1
46,19,0,5,do train scold,0,1,1,0,1,1
46,19,0,6,do train shout,0,1,0,1,2,1
46,19,0,7,do store curse,0,0,0,0,2,1
46,19,0,8,do store scold,0,0,1,0,1,1
46,19,0,9,do store shout,0,0,0,1,0,0
46,19,0,10,do operator curse,0,0,0,0,2,1
46,19,0,11,do operator scold,0,0,1,0,1,1
46,19,0,12,do operator shout,0,0,0,1,2,1
46,19,0,13,want bus curse,1,1,0,0,1,1
